Label,Link,Brand,Price,Rank,Ingredients,Age,Combinations,Dry,FULL,LIGTH,MEDIUM,NATURAL,NORMAL,OILY,Sensitive
Serum,https://www.lookfantastic.com/perfectionist-pro-multi-defense-aqua-uv-gel-spf-50-with-8-anti-oxidants/12449352.html,Est??e Lauder Perfectionist Pro Multi-Defense Aqua UV Gel SPF 50 with 8 Anti-Oxidants,54,3.6,"Water\Aqua\Eau, Homosalate, Alcohol Denat., Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Benzophenone-3, Octocrylene, Butylene Glycol, Polymethylsilsesquioxane, Camellia Sinensis (Green Tea) Leaf Extract, Thermus Thermophillus Ferment, Alcaligenes Polysaccharides, Glycerin, Anthemis Nobilis (Chamomile) Flower Extract, Triticum Vulgare (Wheat) Germ Extract, Polygonum Cuspidatum Root Extract, Opuntia Tuna Extract, Lilium Tigrinum Extract, Laminaria Ochroleuca Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Sucrose, Caffeine, Cholesterol, Ergothioneine, Squalane, Dextrin Palmitate, Glyceryl Stearate, Algae Extract, Acrylates Copolymer, Caprylic/Capric Triglyceride, Caprylyl Glycol, Tocopheryl Acetate, Sorbeth-30 Tetraisostearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Dipropylene Glycol, Dehydroxanthan Gum, Tetrahexyldecyl Ascorbate, Sorbitan Sesquiisostearate, Ethylbisiminomethylguaiacol Manganese Chloride, Acrylates/Beheneth-25 Methacrylate Copolymer, Carbomer, Sodium Hyaluronate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Ppg-8-Ceteth-20, Hexylene Glycol, Sodium Hydroxide, Cyclodextrin, Disodium Edta, Bht, Phenoxyethanol.",20,1,1,0,1,0,1,1,0,1
Serum,https://www.lookfantastic.com/nip-fab-retinol-fix-serum-extreme-50ml/12192674.html,NIP+FAB Retinol Fix Serum Extreme 50ml,34,4.2,"Aqua (Water), Glycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Dimethicone, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Butylene Glycol, Bisabolol, Benzyl Alcohol, Retinyl Palmitate, Parfum (Fragrance), Disodium EDTA, Ethylhexylglycerin, Dehydroacetic Acid, Carbomer, Sodium Lactate, Benzyl Salicylate, Sodium Hydroxide, Polysorbate 20, Hexyl Cinnamal, Tocopherol, Linalool, Limonene, Aloe Barbadensis Leaf Juice, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7.",15,1,0,0,0,0,1,0,0,1
Serum,https://www.lookfantastic.com/origins-plantscription-anti-aging-power-serum-50ml/11699768.html,Origins Plantscription Anti-Aging Power Serum 50ml,68,5,"Water\Aqua\Eau, Butylene Glycol, Dimethicone, Jojoba Esters, Glycerin, Rosa Damascena Flower Oil, Lavandula Angustifolia (Lavender) Oil, Pelargonium?˜Graveolens Flower Oil, Illicium Verum (Anise) Fruit/Seed Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Carthamus Tinctorius (Safflower) Seed Oil,?˜Myristica Fragrans (Nutmeg) Kernel Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Citrus Limon (Lemon) Peel?˜Oil, Litsea Cubeba Fruit Oil, Hibiscus Abelmoschus Extract, Limonene, Linalool, Geraniol, Citronellol, Sigesbeckia Orientalis (St Paul's Wort) Extract, Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Anogeissus Leiocarpus Bark Extract, Pisum Sativum (Pea) Extract, Bambusa Vulgaris (Bamboo) Extract,?˜Crithmum Maritimum Extract, Centaurium Erythraea (Centaury) Extract, Laminaria Digitata Extract, Coffea Arabica (Coffee) Seed Extract, Rosmarinus Officinalis?˜(Rosemary) Leaf Extract, Rubus Idaeus (Raspberry) Leaf Extract, Polymethylsilsesquioxane, Cucumis Sativus (Cucumber) Fruit Extract, Pyrus Malus (Apple) Fruit?˜Extract, Commiphora Mukul Resin Extract, Scutellaria Baicalensis Root Extract, Dicaprylyl Carbonate, Acetyl Hexapeptide-8, Caffeine, Phytosphingosine, Sodium?˜Hyaluronate, Lecithin, Methyl Trimethicone, Glucosamine HCL, Hydrogenated Vegetable Oil, Hydrolyzed Algin, Micrococcus Lysate, Carbomer, Caprylic/Capric?˜Triglyceride, Ammonium Acryloyldimethyltaurate/VP Copolymer, Caprylyl Glycol, Tetrahexyldecyl Ascorbate, Polysilicone-11, Tromethamine, Sodium Phytate,?˜Hexylene Glycol, Silica, Phenoxyethanol.",15,0,1,1,1,1,0,0,1,0
Serum,https://www.lookfantastic.com/estee-lauder-perfectionist-pro-rapid-brightening-treatment-with-ferment2-vitamin-c-50ml/12449351.html,Est??e Lauder Perfectionist Pro Rapid Brightening Treatment with Ferment2+ Vitamin C 50ml,59,3.8,"Water\Aqua\Eau, Butylene Glycol, Glycerin, Glycereth-26, Isononyl Isononanoate, Dimethicone, Propanediol, Ascorbyl Glucoside, Algae Extract, Sucrose, Acetyl Glucosamine, Hydroxyethyl Urea, Lens Esculenta (Lentil) Fruit Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Molasses Extract\Saccharum Officinarum\Extrait De Melasse, Myrtus Communis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Cladosiphon Okamuranus Extract, Salicylic Acid, Hydrolyzed Prunus Domestica, Caffeine, Sodium Lactate, Dipotassium Glycyrrhizate, Squalane, Oryzanol, Resveratrol, Sodium Hyaluronate, Sodium Pca, Ethylhexylglycerin, Bis-Peg-18 Methyl Ether Dimethyl Silane, Tocopheryl Acetate, Peg-75, Oleth-3 Phosphate, Sorbitol, Caprylyl Glycol, Oleth-3, Sodium Polyaspartate, Oleth-5, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Propylene Glycol Caprylate, Dextrin, Yeast Extract\Faex\Extrait De Levure, Choleth-24, Carbomer, Sodium Hydroxide, Ceteth-24, Xanthan Gum, Fragrance (Parfum), Glyceryl Acrylate/Acrylic Acid Copolymer, Citric Acid, Sodium Citrate, Disodium Edta, Bht, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol.",20,1,1,0,0,0,1,0,0,1
Serum,https://www.lookfantastic.com/peter-thomas-roth-retinol-fusion-pm-30ml/11289146.html,Peter Thomas Roth Retinol Fusion PM 30ml,51,4.4,"Cyclopentasiloxane, Squalane, Water/Aqua/Eau, Retinol, Tocopheryl Acetate, Ascorbyl Palmitate, Bisabolol, Lecithin, Potassium Phosphate, Pentylene Glycol, Polysorbate- 20, Alcohol.",35,1,0,1,0,0,0,1,0,0
Serum,https://www.lookfantastic.com/elizabeth-arden-skin-illuminating-advanced-brightening-night-capsules-50-capsules/11247489.html,Elizabeth Arden Skin Illuminating Advanced Brightening Night Capsules (50 Capsules),64,4.2,"Cyclopentasiloxane, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Dimethicone/Vinyl Dimethicone Crosspolymer, Neopentyl Glycol Diheptanoate, Silica, Tetrahexyldecyl Ascorbate, Brassica Campestris (Rapeseed) Sterols, Glycolic Acid, Glycyrrhiza Glabra (Licorice) Root Extract, Humulus Lupulus (Hops) Strobile, Isoceteth-10, Lactic Acid, Niacinamide, Parfum/Fragrance, Phoenix Dactylifera (Date) Seed, Polyvinyl Alcohol, Sodium Ascorbyl Phosphate, Spilanthes Acmella Flower Extract, Tocopherol, Tocopheryl Acetate, Tryptophan, Butylphenyl Methylpropional, Citronellol, Geraniol, Hexyl Cinnamal, Limonene, Linalool.",40,0,1,0,1,1,0,1,1,0
Serum,https://www.lookfantastic.com/caudalie-vineactiv-glow-activating-anti-wrinkle-serum-30ml/11416698.html,Caudalie VineActiv Glow Activating Anti-Wrinkle Serum 30ml,70,4.1,"Aqua/Water/Eau, Squalane, Butylene Glycol, Glycerin, C14-22 Alcohols, Ethylhexylglycerin, Ascorbyl Tetraisopalmitate, Polyacrylate Crosspolymer-6, Parfum (Fragrance), Tocopherol, Glyceryl Stearate Se, Palmitoyl Grape Seed Extract, C12-20 Alkyl Glucoside, Hydrolyzed Hyaluronic Acid, Phenylpropanol, Picea Abies Extract, Propanediol, Acacia Senegal Gum, Caprylyl Glycol, Xanthan Gum, Sodium Phytate, Citric Acid.",50,0,1,0,1,0,1,0,0,1
Serum,https://www.lookfantastic.com/sukin-super-greens-recovery-serum-30ml/11142350.html,Sukin Super Greens Recovery Serum 30ml,78,4.4,"Water (Aqua), Caprylic/Capric Triglyceride, Glycerin, Glyceryl Stearate, Decyl Oleate, Theobroma Cacao (Cocoa) Seed Butter, Vitis Vinifera (Grape) Seed Oil, Persea Gratissima (Avocado) Oil, Tocopherol (Vitamin E), Xanthan Gum, Sodium Stearoyl Glutamate, Daucus Carota Sativa (Carrot) Seed Oil, Euterpe Oleracea Fruit Extract (Acai), Lycium Barbarum Fruit Extract (Goji), Spirulina Platensis Extract, Chlorella Vulgaris Extract, Petroselinum Crispum (Parsley) Extract, Brassica Oleracea Acephala Leaf Extract (Kale), Fragrance (Parfum), Lactic Acid, Phenoxyethanol, Benzyl Alcohol.",20,1,0,1,0,1,0,1,1,0
Serum,https://www.lookfantastic.com/pai-skincare-back-to-life-hydration-serum-30ml/11683816.html,Pai Skincare Back to Life Hydration Serum 30ml,92,4.5,"Aqua, Glycerin, Lactobacillus Ferment, Cocos Nucifera (Coconut) Fruit Extract, Simmondsia Chinensis Seed Oil, Hyaluronic Acid, Kunzea Pomifera Fruit Extract, Syzygium Luehmannii Fruit Extract, Tasmannia?˜Lanceolata Fruit Extract, Sodium Levulinate, Lysolecithin, Sclerotium Gum, Sodium Anisate, Xanthan Gum, Pullulan, Helianthus Annuus Seed Oil, Jasminum Grandiflorum Flower Extract, Litsea Cubeba Fruit Oil, Pelargonium Graveolens Oil, Lactic Acid, Tocopherol, Silica.",20,1,0,1,0,1,0,0,1,0
Serum,https://www.lookfantastic.com/oskia-super-16-serum-30ml/10983981.html,OSKIA Super 16 Serum (30ml),84,4.8,Aqua; Helianthus Annuus Seed Oil; Glycerin; Caprylic/Capric Triglyceride; Bakuchiol; Butylene Glycol; Dimethyl Sulfone; Boerhavia Diffusa Root Extract; Lupinus Albus Seed Extract; Chondrus Crispus Extract; Crithmum Maritimum Callus Culture Filtrate; Crithmum Maritimum Extract; Malus Domestica Fruit Cell Culture Extract; Sodium Hyaluronate; Opuntia Ficus-Indica Stem Dry Matter; Retinyl Palmitate; Rosa Damascena Flower Oil; Disodium Edta; Glucose; Glyceryl Linoleate; Glyceryl Linolenate; Inulin Lauryl Carbamate; Lecithin; Sodium Ascorbyl Phosphate; Sodium Lactate; Sodium Pca; Sorbitol; Tocopherol; Tocopheryl Acetate; Xanthan Gum; Caprylyl Glycol; Ethylhexylglycerin; Phenethyl Alcohol; Phenoxyethanol; Citronellol; Geraniol; Linalool.,20,1,1,0,1,0,1,1,0,1
Serum,https://www.lookfantastic.com/la-roche-posay-pigmentclar-serum-30ml/11091881.html,La Roche-Posay Pigmentclar Serum 30ml,25,5,"Aqua/Water/Eau, Glycerin, Dimethicone, Alcohol Denat, Niacinamide, Isopropyl Lauroyl Sarcosinate, Octyldodecanol, PEG-20 Methyl Glucose Sesquistearate, Dimethiconol, Cetearyl Ethylhexanoate, Isohexadecane, Sodium Hyaluronate, Ginkgo Biloba Extract/ Ginkgo Biloba Leaf Extract, Phenylethyl Resorcinol, Poloxamer 338, Ammonium Polyacryldimethyltauramide/Ammonium Polyacryloyldimethyl Taurate, Disodium EDTA, Isopropyl Myristate, Capryloyl, Salicylic Acid, Xanthan Gum, Ferulic Acid, Polysorbate 80, Acrylamide/Sodium, Acryloyldimethyl Taurate Copolymer, Phenoxyethanol, CI 77891/Titanium Dioxide, Mica, Parfum/Fragrance.",20,1,0,0,0,0,1,0,0,1
Serum,https://www.lookfantastic.com/clinique-repairwear-laser-focus-smooths-restores-refines-50ml/11143974.html,"Clinique Repairwear Laser Focus Smooths, Restores, Refines 50ml",34,4.2,"Water\Aqua\Eau , Dimethicone , Butylene Glycol , Methyl Trimethicone , Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer , Polysorbate 20 , Bis-Peg-18 Methyl Ether Dimethyl Silane , Glycerin , Silica , Polymethylsilsesquioxane , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Methyl Gluceth-20 , Polysilicone-11 , Sigesbeckia Orientalis (St Paul'S Wort) Extract, Salvia Sclarea (Clary) Extract , Acetyl Glucosamine , Plankton Extract , Whey Protein\Lactis Protein\Prot??ine Du Petit-Lait, Sea Whip Extract , Arabidopsis Thaliana Extract , Caffeine , Acetyl Hexapeptide-8 , Glycine Soja (Soybean) Protein, Sodium Hyaluronate , Micrococcus Lysate , Palmitoyl Oligopeptide , Ergothioneine , Aminopropyl Ascorbyl Phosphate, Caprylyl Glycol , Ethylhexylglycerin , Tocopheryl Acetate , Cholesterol, Glyceryl Polymethacrylate, Sodium Hydroxide, Lecithin, Carbomer , Peg-8 , Xanthan Gum , Citric Acid , Disodium Edta , Phenoxyethanol.",15,0,1,1,1,1,0,0,1,0
Serum,https://www.lookfantastic.com/decleor-aromessence-green-mandarin-essential-oil-serum-15ml/12085504.html,DECL??OR Aromessence Green Mandarin Essential Oil Serum 15ml,43,4.4,"Macadamia Integrifolia Seed Oil, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Prunus Armeniaca Kernel Oil / Apricot Kernel Oil, Limonene, Citrus Nobilis Peel Oil / Mandarin Orange Peel Oil, Sclerocarya Birrea Seed Oil, Citrus Limon Peel Oil / Lemon Peel Oil, Citrus Aurantium Dulcis Peel Oil / Orange Peel Oil, Daucus Carota Sativa Root Extract / Carrot Root Extract, Tocopherol, Fusanus Spicatus Wood Oil, Jasminum Sambac Flower Extract / Jasmine Flower Extract, Citrus Paradisi Peel Oil / Grapefruit Peel Oil, Citral, Linalool, Benzyl Alcohol, Farnesol, Haematococcus Pluvialis Extract, Caprylic/Capric Triglyceride, Geraniol.",15,1,1,0,0,0,1,0,0,1
Serum,https://www.lookfantastic.com/decleor-organic-aromessence-rose-d-orient-soothing-comfort-oil-serum/11884842.html,DECL??OR Organic Aromessence Rose d'Orient Soothing Comfort Oil Serum,32,4.1,"Prunus Amygdalus Dulcis Oil / Sweet Almond Oil, Prunus Armeniaca Kernel Oil / Apricot Kernel Oil, Tocopherol, Pelargonium Graveolens Flower Oil, Anthemis Nobilis Flower Oil, Fusanus Spicatus Wood Oil, Citronellol, Citrus Aurantium Bergamia Peel Oil / Bergamot Peel Oil, Geraniol, Rosa Damascena Flower Oil, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Linalool, Limonene, Farnesol, Citral.",15,1,0,1,0,0,0,1,0,0
Serum,https://www.lookfantastic.com/lancome-advanced-genifique-youth-activating-serum-various-sizes/12218773.html,Lanc??me Advanced G??nifique Youth Activating Serum 30ml,46,4.4,"Aqua / Water, Bifida Ferment Lysate, Glycerin, Alcohol Denat, Dimethicone, Hydroxyethylpiperazine Ethane Sulfonic Acid, Ascorbyl Glucoside, Lactobacillus, Tocopherol, Sodium Hyaluronate, Sodium Hydroxide, Sodium Benzoate, Phenoxyethanol, Adenosine, Faex Extract / Yeast Extract, Peg-20 Methyl Glucose Sesquistearate, Peg-60 Hydrogenated Castor Oil, Polymnia Sonchifolia Root Juice, Maltodextrin, Salicyloyl Phytosphingosine, Ammonium Polyacryloyldimethyl Taurate, Limonene, Mannose, Xanthan Gum, Pentylene Glycol, Propylene Glycol, Caprylyl Glycol, Alpha-Glucan Oligosaccharide, Sorbitol, Disodium Edta, Rosa Gallica Flower Extract, Octyldodecanol, Citronellol, Parfum / Fragrance.",25,0,1,0,1,1,0,1,1,0
Serum,https://www.lookfantastic.com/lancome-advanced-genifique-youth-activating-serum-various-sizes/12218773.html,Lanc??me Advanced G??nifique Youth Activating Serum 50ml,57,4.2,"Aqua / Water, Bifida Ferment Lysate, Glycerin, Alcohol Denat, Dimethicone, Hydroxyethylpiperazine Ethane Sulfonic Acid, Ascorbyl Glucoside, Lactobacillus, Tocopherol, Sodium Hyaluronate, Sodium Hydroxide, Sodium Benzoate, Phenoxyethanol, Adenosine, Faex Extract / Yeast Extract, Peg-20 Methyl Glucose Sesquistearate, Peg-60 Hydrogenated Castor Oil, Polymnia Sonchifolia Root Juice, Maltodextrin, Salicyloyl Phytosphingosine, Ammonium Polyacryloyldimethyl Taurate, Limonene, Mannose, Xanthan Gum, Pentylene Glycol, Propylene Glycol, Caprylyl Glycol, Alpha-Glucan Oligosaccharide, Sorbitol, Disodium Edta, Rosa Gallica Flower Extract, Octyldodecanol, Citronellol, Parfum / Fragrance.",30,0,1,0,1,0,1,0,0,1
Serum,https://www.lookfantastic.com/lancome-advanced-genifique-youth-activating-serum-various-sizes/12218773.html,Lanc??me Advanced G??nifique Youth Activating Serum 75ml,68,3.4,"Aqua / Water, Bifida Ferment Lysate, Glycerin, Alcohol Denat, Dimethicone, Hydroxyethylpiperazine Ethane Sulfonic Acid, Ascorbyl Glucoside, Lactobacillus, Tocopherol, Sodium Hyaluronate, Sodium Hydroxide, Sodium Benzoate, Phenoxyethanol, Adenosine, Faex Extract / Yeast Extract, Peg-20 Methyl Glucose Sesquistearate, Peg-60 Hydrogenated Castor Oil, Polymnia Sonchifolia Root Juice, Maltodextrin, Salicyloyl Phytosphingosine, Ammonium Polyacryloyldimethyl Taurate, Limonene, Mannose, Xanthan Gum, Pentylene Glycol, Propylene Glycol, Caprylyl Glycol, Alpha-Glucan Oligosaccharide, Sorbitol, Disodium Edta, Rosa Gallica Flower Extract, Octyldodecanol, Citronellol, Parfum / Fragrance.",40,1,0,1,0,1,0,1,1,0
Serum,https://www.lookfantastic.com/lancome-advanced-genifique-youth-activating-serum-various-sizes/12218773.html,Lanc??me Advanced G??nifique Youth Activating Serum 115ml,89,3.6,"Aqua / Water, Bifida Ferment Lysate, Glycerin, Alcohol Denat, Dimethicone, Hydroxyethylpiperazine Ethane Sulfonic Acid, Ascorbyl Glucoside, Lactobacillus, Tocopherol, Sodium Hyaluronate, Sodium Hydroxide, Sodium Benzoate, Phenoxyethanol, Adenosine, Faex Extract / Yeast Extract, Peg-20 Methyl Glucose Sesquistearate, Peg-60 Hydrogenated Castor Oil, Polymnia Sonchifolia Root Juice, Maltodextrin, Salicyloyl Phytosphingosine, Ammonium Polyacryloyldimethyl Taurate, Limonene, Mannose, Xanthan Gum, Pentylene Glycol, Propylene Glycol, Caprylyl Glycol, Alpha-Glucan Oligosaccharide, Sorbitol, Disodium Edta, Rosa Gallica Flower Extract, Octyldodecanol, Citronellol, Parfum / Fragrance.",35,1,0,1,0,1,0,0,1,0
Serum,https://www.lookfantastic.com/cosrx-ac-collection-blemish-spot-clearing-serum-40ml/12269561.html,COSRX AC Collection Blemish Spot Clearing Serum 40ml,92,4.2,"Propolis Extract, Butylene Glycol, Niacinamide, Panthenol, 1,2-Hexanediol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ethylhexylglycerin, Glycerin, Polyglyceryl-10 Laurate, Polyglyceryl-10 Myristate, Allantoin, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Sodium Hyaluronate, Asiaticoside, Asiatic acid, Madecassic acid, Helianthus Annus (Sunflower) Seed Oil, Macadamia Ternifolia Seed Oil, Sucrose distearate, Glyceryl Strearate, Hydrogenated Lecithin, Dipropylene Glycol, Ceramide NP, rh-Oligopeptide-1.",25,1,1,0,1,0,1,1,0,1
Serum,https://www.lookfantastic.com/holika-holika-3-seconds-starter-hyaluronic-acid/11693526.html,Holika Holika 3 Seconds Starter (Hyaluronic Acid),94,5,"Water, Disodium EDTA, Bis-PEG-18 Methyl Ether Dimethyl Silane, Glyceryl Acrylate/Acrylic Acid Copolymer, Propylene Glycol, Glycerin, Butylene Glycol, Betaine, Peucedanum Ostruthium Leaf Extract, Hydrolyzed Viola Tricolor Extract, Polysorbate 80, Platinum Powder, Vaccinium Myrtillus Fruit/Leaf Extract, Saccharum Officinarum (Sugar Cane) Extract, Acer Saccharum (Sugar Maple) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Nelumbium Nucifera Flower Extract, Nelumbo Nucifera Leaf Extract, Nelumbo Nucifera Root Extract, Nelumbo Nucifera Seed Extract, Portulaca Oleracea Extract, Glacier Water, Phospholipid, Carbomer, Xanthan Gum, Sodium Hyaluronate, Ammonium Acryloyldimethyl Taurate/VP copolymer, Glycereth-26, Triethanolamine, Ethanol, PEG-7 Caprylic/Capric Glycerides, Methylparaben, Phenoxyethanol, PEG-60 Hydrogenated Castor Oil, Fragrance.",15,1,0,0,0,0,1,0,0,1
Serum,https://www.lookfantastic.com/dermalogica-age-bright-clearing-serum-30ml/12134833.html,Dermalogica AGE Bright Clearing Serum 30ml,25,3.8,"Water/Aqua/Eau, Niacinamide, Butylene Glycol, PEG-40 Hydrogenated Castor Oil, Salicylic Acid, Lentinus Edodes Mycelium Extract, Glyceryl Glucoside, Salvia Sclarea (Clary) Oil, Phytic Acid, Terpineol, Thymol, Citrus Aurantium Dulcis (Orange) Peel Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Lavandula Hybrida Oil, Pelargonium Graveolens Flower Oil, Lavandula Angustifolia (Lavender) Oil, Citrus Limon (Lemon) Peel Oi, Polydextrose, Glycerin, Dextrin, Amylopectin, Caprylyl Glycol, Ethylhexylglycerin, Xanthan Gum, PentyleneGlycol, Sodium Hydroxide, Isoamyl Laurate, Limonene, Linalool, Geraniol, Citronellol, Phenoxyethanol.?˜",15,0,1,1,1,1,0,0,1,0
Serum,https://www.lookfantastic.com/dr.-hauschka-night-serum-20ml/12076644.html,Dr. Hauschka Night Serum 20ml,23,4.4,"Aqua, Alcohol, Glycerin, Pyrus Malus Fruit Water, Chondrus Crispus Extract, Hamamelis Virginiana Bark/Leaf Extract, Hectorite, Pyrus Malus Flower Extract, Parfum, Citronellol, Limonene, Linalool, Geraniol, Citral, Sodium Chloride, Xanthan Gum.",20,1,1,0,0,0,1,0,0,1
Serum,https://www.lookfantastic.com/elizabeth-arden-superstart-skin-renewal-booster-50ml/11282264.html,Elizabeth Arden SuperStart Skin Renewal Booster 50ml,36,4.2,"Water/Aqua/Eau, Glycerin, Pentylene Glycol, Butylene Glycol, Caprylic/Capric Triglyceride, Cyclopentasiloxane, Dimethicone, Peg-11 Methyl Ether Dimethicone, Alpha-Glucan Oligosaccharide, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Amodimethicone, Caprylyl Glycol, Carbomer, Ceramide 1, Ceramide 3, Ceramide 6 Ii, Cholesterol, Crithmum Maritimum Extract, Dimethicone/Vinyl Dimethicone Crosspolymer, Disodium Edta, Ethylhexylglycerin, Kefiran, Lactobacillus, Linum Usitatissimum (Linseed) Seed Extract, Maltodextrin, Parfum/Fragrance, Phytosphingosine, Polymnia Sonchifolia Root Juice, Saccharide Isomerate, Salicornia Herbacea Extract, Sodium Hydroxide, Sodium Lauroyl Lactylate, Sodium Polyacrylate Starch, Xanthan Gum, Chlorphenesin, Phenoxyethanol, Sodium Benzoate.",15,1,0,1,0,0,0,1,0,0
Serum,https://www.lookfantastic.com/lancome-genifique-double-drop-serum-20ml/11541001.html,Lanc??me G??nifique Double Drop Serum 20ml,40,4.1,"Aqua / Water, Bifida Ferment Lysate, Glycerin, Alcohol Denat., Dimethicone, Hydroxyethylpiperazine Ethane Sulfonic Acid, Ascorbyl Glucoside, Sodium Hyaluronate, Sodium Hydroxide, Sodium Benzoate, Phenoxyethanol, Adenosine, Faex Extract/Yeast Extract/Extrait De Levure, Peg-2 Methyl Glucose Sesquistearate, Peg-6 Hydrogenated Castor Oil, Salicyloyl Phytosphingosine, Ammonium Polyacryldimethyltauramide/Ammonium Polyacryloyldimethyl Taurate, Limonene, Xanthan Gum, Caprylyl Glycol, Disodium Edta, Octyldodecanol, Citronellol, Fragrance.",15,0,1,0,1,1,0,1,1,0
Serum,https://www.lookfantastic.com/skinceuticals-discoloration-defense-corrective-serum-30ml/12251638.html,SkinCeuticals Discoloration Defense Corrective Serum?˜30ml,32,4.4,"Aqua / Water, Butylene Glycol, Niacinamide, Hydroxyethylpiperazine Ethane Sulfonic Acid, Glycerin, Hydroxyethyl Urea, Propylene Glycol, Tranexamic Acid, Phenoxyethanol, Caprylyl Glycol, Allantoin, Chlorphenesin, Xanthan Gum, Disodium Edta.",20,0,1,0,1,0,1,0,0,1
Serum,https://www.lookfantastic.com/aurelia-probiotic-skincare-revitalise-glow-serum-30ml/11218937.html,Aurelia Probiotic Skincare Revitalise & Glow Serum 30ml,61,4.5,"Aqua/Water (purified water), Aloe barbadensis extract (Aloe Vera), Bifida ferment lysate (probiotic culture), Cocoglycerides (emollient from coconut oil), Glycerin (vegetable glycerine), Lactose (probiotic bifidoculture milk extract), Lactis proteinum/Milk protein (probiotic protein), Coco-caprylate (coconut based emollient), Cetearyl glucoside (corn sugar emulsifier), Cetearyl alcohol ( vegetable based thickener), Kigelia Africana fruit extract (botanical Kigelia Africana), Hibiscus sabdariffa flower extract ( Hibiscus flower), Adansonia digitata fruit extract (Botanical Baobab), Tocopherol (Vitamin E), Citrus nobilis peel oil (Mandarin essential oil), Helianthus annuus seed oil (Sunflower oil), Jasminum officinale flower extract (Jasmine essential oil), Plumeria acutifolia flower extract (Plumeria essential oil), Polianthes tuberose flower extract (Tuberose essential oil), Xanthan gum (natural based stabiliser), Sodium stearoyl glutamate (vegetable derived emulsifier), Sodium magnesium fluorosilicate (nano) (naturally occurring mineral salts), Sodium phytate (natural origin), Glyceryl caprylate (coconut-derived emulsifier), Benzyl alcohol (preservative), Dehydroacetic acid (preservative) , Citric acid (fruit derived pH regulator), Limonene, Linalool, Benzyl benzoate.",35,1,0,1,0,1,0,1,1,0
